snapshot_date,snapshot_utc,instrument_name,expiry_code,maturity_date,strike,option_type,underlying_price,bid_price,ask_price,mid_price,mark_price,mark_iv,open_interest,volume_24h,time_to_expiry_years,creation_timestamp
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-83000-C,28AUG26,2026-08-28 00:00:00+00:00,83000.00000000,call,74599.84000000,0.02850000,0.02950000,0.02900000,0.02910593,0.34550000,21.20000000,0.50000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-84000-C,28AUG26,2026-08-28 00:00:00+00:00,84000.00000000,call,74599.84000000,0.02550000,0.02650000,0.02600000,0.02604974,0.34550000,7.10000000,0.30000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-85000-C,28AUG26,2026-08-28 00:00:00+00:00,85000.00000000,call,74599.84000000,0.02250000,0.02350000,0.02300000,0.02306604,0.34420000,7.90000000,0.00000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-86000-C,28AUG26,2026-08-28 00:00:00+00:00,86000.00000000,call,74599.84000000,0.02000000,0.02100000,0.02050000,0.02055988,0.34430000,58.90000000,0.00000000,0.24311257,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-88000-C,28AUG26,2026-08-28 00:00:00+00:00,88000.00000000,call,74599.84000000,0.01550000,0.01650000,0.01600000,0.01622813,0.34430000,12.90000000,0.70000000,0.24311257,1780203149454
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-90000-C,28AUG26,2026-08-28 00:00:00+00:00,90000.00000000,call,74599.84000000,0.01200000,0.01300000,0.01250000,0.01271528,0.34430000,38.40000000,1.20000000,0.24311257,1780203149456
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-90000-P,28AUG26,2026-08-28 00:00:00+00:00,90000.00000000,put,74599.84000000,0.17500000,0.27750000,0.22625000,0.21915995,0.34430000,0.40000000,0.00000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-92000-C,28AUG26,2026-08-28 00:00:00+00:00,92000.00000000,call,74599.84000000,0.00950000,0.01050000,0.01000000,0.01002939,0.34560000,2.20000000,0.10000000,0.24311257,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-92000-P,28AUG26,2026-08-28 00:00:00+00:00,92000.00000000,put,74599.84000000,0.19850000,0.30150000,0.25000000,0.24328394,0.34560000,1.00000000,0.00000000,0.24311257,1780203149458
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-94000-C,28AUG26,2026-08-28 00:00:00+00:00,94000.00000000,call,74599.84000000,0.00750000,0.00800000,0.00775000,0.00784499,0.34660000,3.20000000,2.10000000,0.24311257,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-96000-C,28AUG26,2026-08-28 00:00:00+00:00,96000.00000000,call,74599.84000000,0.00550000,0.00650000,0.00600000,0.00606511,0.34690000,2.30000000,0.00000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-98000-C,28AUG26,2026-08-28 00:00:00+00:00,98000.00000000,call,74599.84000000,0.00470000,0.00550000,0.00510000,0.00508813,0.35370000,2.60000000,0.30000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-100000-C,28AUG26,2026-08-28 00:00:00+00:00,100000.00000000,call,74599.84000000,0.00370000,0.00400000,0.00385000,0.00394770,0.35440000,13.60000000,3.50000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-105000-C,28AUG26,2026-08-28 00:00:00+00:00,105000.00000000,call,74599.84000000,0.00220000,0.00240000,0.00230000,0.00239349,0.36510000,23.00000000,1.80000000,0.24311257,1780203149454
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-110000-C,28AUG26,2026-08-28 00:00:00+00:00,110000.00000000,call,74599.84000000,0.00140000,0.00150000,0.00145000,0.00154665,0.37790000,1.10000000,0.80000000,0.24311257,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-25SEP26-30000-C,25SEP26,2026-09-25 00:00:00+00:00,30000.00000000,call,74790.37000000,0.59900000,0.60150000,0.60025000,0.60032402,0.74700000,97.80000000,0.00000000,0.31977239,1780203149454
